"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2016-10-15,"4917365",10,289,3.6,3.5,8.83,88.4121580313311,NA,8.72,3264,15.37,666.58
2016-10-15,"4917390",10,289,2.6,7.8,9.19,91.1135227907257,NA,8.71,2813,14.92,448.14
2016-10-15,"4917715",10,289,3,7.4,9.11,90.8971876389647,NA,8.61,2834.517,15.21,475.49
2016-10-16,"4917365",10,290,4.8,11.5,8.57,83.9206086270882,NA,8.73,3305,14.39,784.2
2016-10-16,"4917390",10,290,4.9,7.4,8.58,83.4586094777157,NA,8.81,2835,14.07,704.64
2016-10-16,"4917715",10,290,3.9,4.4,8.69,83.7149807939838,NA,8.58,2898.517,14.1,665.1
2016-10-17,"4917365",10,291,6.2,11.8,8.81,83.5762608734971,NA,8.68,3323,13.27,938.13
2016-10-17,"4917390",10,291,4.9,6.1,9.01,85.7850271678768,NA,8.7,2851,13.33,1219.66
2016-10-17,"4917715",10,291,4.9,6.2,9.05,86.4596499408921,NA,8.59,2816,13.26,871.43
2016-10-18,"4917365",10,292,4.1,3.9,9.11,84.2045127847844,NA,8.67,3258,12.1,403.81
2016-10-18,"4917390",10,292,3.6,6.9,9.25,86.0947616304599,NA,8.72,2691,12.21,244.67
2016-10-18,"4917715",10,292,2.3,3.9,9.09,84.6446553370473,NA,8.58,2841,12.3,312.27
2016-10-19,"4917365",10,293,3.1,3.7,9.24,85.6839037716484,NA,8.65,3307,11.96,225.26
2016-10-19,"4917390",10,293,3.6,8.3,10.04,94.0960883752833,NA,8.73,2546,12.42,186.21
2016-10-19,"4917715",10,293,2.6,3.9,10.05,91.7837554877373,NA,8.66,2851,11.71,171.81
2016-10-20,"4917365",10,294,2.5,3.8,9.36,85.552494720258,NA,8.65,3333,11.34,125.89
2016-10-20,"4917390",10,294,2.6,5.8,10,91.9676397594656,NA,8.74,2638,11.69,113.03
2016-10-20,"4917715",10,294,3.1,4,9.48,86.7101731427728,NA,8.64,2757,11.37,104.78
2016-10-21,"4917365",10,295,2.6,5.2,9.25,84.8638814362951,NA,8.65,3341,11.57,55.95
2016-10-21,"4917390",10,295,2.4,15.1,9.99,91.567417246171,NA,8.74,2677,11.83,71.01
2016-10-21,"4917715",10,295,2.4,5.8,9.64,88.6816988106904,NA,8.63,2850,11.75,67.01
2016-10-22,"4917365",10,296,2.6,5.5,10.13,95.7917925798785,NA,8.76,3320,12.81,61.45
2016-10-22,"4917390",10,296,2.5,6.1,11.18,104.732131431999,NA,8.84,2636,12.4,83.57
2016-10-22,"4917715",10,296,1.6,3.2,9.36,87.7230465331327,NA,8.6,2841,12.42,74.25
2016-10-23,"4917365",10,297,2.7,14.6,10.12,96.5724169289408,NA,8.78,3212,13.21,56.52
2016-10-23,"4917390",10,297,3.4,28.2,11.09,103.12525001246,NA,8.83,2493,12.58,86.41
2016-10-23,"4917715",10,297,1.6,6.6,9.24,85.3304379047419,NA,8.62,2827,12.21,59.96
2016-10-24,"4917365",10,298,3.4,5.9,9.19,87.1213006065519,NA,8.86,3192,12.95,66.59
2016-10-24,"4917390",10,298,2.5,10.1,9.52,88.587324847671,NA,8.75,2475,12.11,72.79
2016-10-24,"4917715",10,298,1.6,8,8.73,81.0671522268526,NA,8.59,2803,12.02,52.73
2016-10-25,"4917365",10,299,5.1,9.5,9.74,91.6203888438502,NA,8.93,2943,13.26,55.26
2016-10-25,"4917390",10,299,2.6,10.5,10.14,93.8555059279964,NA,8.79,2423,12.59,54.86
2016-10-25,"4917715",10,299,1.5,10.6,9.14,86.8448656657851,NA,8.59,2827,13.07,41.45
2016-10-26,"4917365",10,300,4.4,6.9,9.31,88.3595079120222,NA,8.89,2992,12.99,70.43
2016-10-26,"4917390",10,300,2.4,8.5,11.76,110.447911122654,NA,8.85,2655,13.34,76.71
2016-10-26,"4917715",10,300,1.3,4.9,9.25,88.6107523852688,NA,8.58,2831,13.42,66.55
2016-10-27,"4917365",10,301,4,5,9.38,90.4051370453205,NA,8.87,3239,13.65,153.2
2016-10-27,"4917390",10,301,2.1,7.2,10.11,95.1226395440614,NA,8.78,2548,13.15,125.24
2016-10-27,"4917715",10,301,1.3,5.5,9.01,84.8701740255647,NA,8.6,2865,13.19,70.26
2016-10-28,"4917365",10,302,4.2,3.3,8.95,86.5326880876613,NA,8.77,3243,13.81,415.13
2016-10-28,"4917390",10,302,2.5,13,10.73,102.625785863672,NA,8.84,2268,13.44,145.01
2016-10-28,"4917715",10,302,1.9,3.9,8.39,81.0455029875398,NA,8.58,2877,13.86,264.36
2016-10-29,"4917365",10,303,3.9,3.5,9.28,91.8843381681655,NA,8.79,3228,14.86,141.96
2016-10-29,"4917390",10,303,2.3,8,9.27,89.1997825296948,NA,8.77,2513,13.8,82.08
2016-10-29,"4917715",10,303,1.4,4.1,8.89,87.3832722492658,NA,8.6,2874,14.53,87.19
2016-10-30,"4917365",10,304,3.6,4.5,8.83,86.1784058539341,NA,8.77,3112,14.21,160.19
2016-10-30,"4917390",10,304,2.4,11.5,10,96.5977389601189,NA,8.81,2495,13.76,101.91
2016-10-30,"4917715",10,304,1.4,8.6,8.91,87.0173341908977,NA,8.61,2877,14.24,149.79
2016-10-31,"4917365",10,305,4.9,6.1,8.71,83.2114420978089,NA,8.74,3231,13.85,657.34
2016-10-31,"4917390",10,305,2.5,9.7,9.55,91.8644525881051,NA,8.74,2728,13.7,474.44
2016-10-31,"4917715",10,305,2.9,4.1,9.04,87.4421016263963,NA,8.59,2942,13.81,546.11
2016-11-01,"4917365",11,306,4.1,3.4,8.7,80.3588312673239,NA,8.74,3186,12.72,222.27
2016-11-01,"4917390",11,306,1.4,6.2,9.01,85.7850271678768,NA,8.67,2822,13.16,184.97
2016-11-01,"4917715",11,306,2.3,6.5,8.75,81.6787160897024,NA,8.56,2952,13.03,214.71
2016-11-02,"4917365",11,307,4.1,4.3,9.2,84.9968988020417,NA,8.73,3131,11.8,214.92
2016-11-02,"4917390",11,307,1.4,4.7,9.23,85.2938721944864,NA,8.63,2841,11.87,172.59
2016-11-02,"4917715",11,307,2.3,3.9,9.68,89.5354102745758,NA,8.6,2931,11.85,229.8
2016-11-03,"4917365",11,308,3.2,7.1,9.6,87.4382350462776,NA,8.73,3132,11.19,121.59
2016-11-03,"4917390",11,308,1.3,3.9,9.58,87.3175002249627,NA,8.66,2829,11.22,109.29
2016-11-03,"4917715",11,308,1.7,3.7,9.64,88.0292728871668,NA,8.63,2854,11.3,107.84
2016-11-04,"4917365",11,309,2.2,6.8,9.66,87.7732283054688,NA,8.73,2835,11.27,42.91
2016-11-04,"4917390",11,309,1.3,4.8,9.32,85.0473443114591,NA,8.67,2697,11.43,72.37
2016-11-04,"4917715",11,309,1.2,3.3,9.42,84.9344518587982,NA,8.61,2741,10.94,75.48
2016-11-05,"4917365",11,310,2.1,9.2,9.53,86.527656975288,NA,8.71,2978,11.28,46.53
2016-11-05,"4917390",11,310,1.7,5.3,9.19,83.8090722586865,NA,8.66,2677,11.29,86.47
2016-11-05,"4917715",11,310,1.3,4.2,9.29,84.6544197213269,NA,8.61,2701,11.26,61.11
2016-11-06,"4917365",11,311,1.7,7.3,9.21,83.8616633465226,NA,8.71,3001,11.41,43.01
2016-11-06,"4917390",11,311,1.3,4.4,9.1,83.8582687185508,NA,8.64,2685,11.75,66.29
2016-11-06,"4917715",11,311,1.1,5.3,9.03,82.594183911312,NA,8.58,2735,11.4,62.05
2016-11-07,"4917365",11,312,1.6,9.2,9.1,83.4877103859768,NA,8.66,3171,12.02,50.84
2016-11-07,"4917390",11,312,1,2.7,9.07,83.5429129368787,NA,8.64,2735,11.67,70.71
2016-11-07,"4917715",11,312,1,2.7,9.05,83.5722371124084,NA,8.57,2797,11.78,57.55
2016-11-08,"4917365",11,313,1,3.5,8.97,82.8270686230448,NA,8.62,3210,12.31,41.54
2016-11-08,"4917390",11,313,1.1,3.5,9,82.5895399232459,NA,8.63,2739,11.51,64.45
2016-11-08,"4917715",11,313,0.9,2.4,9.22,85.3598147855623,NA,8.57,2848,11.89,55.1
2016-11-09,"4917365",11,314,1.1,3.9,8.84,81.4995137960467,NA,8.62,3188,12.3,56.16
2016-11-09,"4917390",11,314,1.1,7.1,9.04,84.2762979552265,NA,8.62,2742,12.19,63.32
2016-11-09,"4917715",11,314,1,4.1,9.03,82.9258220187213,NA,8.57,2870,11.8,66.12
2016-11-10,"4917365",11,315,1.1,2.9,8.7,80.3985805340207,NA,8.61,3166,12.11,64.47
2016-11-10,"4917390",11,315,0.9,2.9,8.99,83.0181670321052,NA,8.61,2745,11.78,60.95
2016-11-10,"4917715",11,315,1.2,4.2,8.96,82.8757516591114,NA,8.58,2908,11.86,57.96
2016-11-11,"4917365",11,316,1.2,8,8.65,79.6001503642726,NA,8.6,3145,11.81,34.64
2016-11-11,"4917390",11,316,0.9,6,8.8,81.339156147761,NA,8.6,2740,11.9,59.12
2016-11-11,"4917715",11,316,0.9,5,8.82,80.9566417898475,NA,8.57,2894,11.53,45.69
2016-11-12,"4917365",11,317,1.7,7.9,8.58,77.8730205378791,NA,8.6,3143,11.59,41.51
2016-11-12,"4917390",11,317,1.1,3.2,9.07,83.0571097777688,NA,8.62,2783,11.64,45.41
2016-11-12,"4917715",11,317,0.9,6.6,9.06,82.9849310210283,NA,8.56,2934,11.48,41.85
2016-11-13,"4917365",11,318,1.5,13.8,8.51,77.6013039246159,NA,8.61,3132,11.41,36.84
2016-11-13,"4917390",11,318,1.2,6.3,9.58,87.6658402365427,NA,8.68,2775,11.39,37.5
2016-11-13,"4917715",11,318,0.8,6.4,8.93,81.073178820811,NA,8.52,2932,11.17,40.33
2016-11-14,"4917365",11,319,1.8,5.5,NA,NA,NA,8.6,3128,10.91,55.13
2016-11-14,"4917390",11,319,1.2,17.7,10.46,94.4452376280081,NA,8.76,2684,10.94,31.49
2016-11-14,"4917715",11,319,0.8,7.2,8.8,79.9073403858405,NA,8.53,2905,11.11,40.89
