"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2020-06-12,"4917365",6,164,0.157604166666667,0.635625,NA,NA,NA,8.54145833333333,1746.70010416667,20.2227083333333,9.3659375
2020-06-12,"4917390",6,164,0.222291666666667,NA,9.83604166666667,107.791150405592,NA,NA,NA,19.6359375,12.2734375
2020-06-12,"4917450",6,164,5.10520833333333,13.19375,14.564375,156.123646799205,NA,NA,NA,18.48,23.3365625
2020-06-12,"4917715",6,164,0.185520833333333,1.50283596837945,9.10354166666667,NA,NA,NA,NA,NA,NA
2020-06-13,"4917365",6,165,0.204375,0.809270833333333,NA,NA,NA,8.52135416666667,1744.9853125,20.0636458333333,15.8141666666667
2020-06-13,"4917390",6,165,0.436197916666667,NA,10.1334895833333,109.45898622106,NA,NA,NA,18.97046875,18.7594270833333
2020-06-13,"4917450",6,165,5.54583333333333,11.2458333333333,14.458125,159.377349906065,NA,NA,NA,19.9229166666667,24.70265625
2020-06-13,"4917715",6,165,0.227395833333333,1.50093873517787,9.00020833333333,NA,NA,NA,NA,NA,NA
2020-06-14,"4917365",6,166,0.393645833333333,1.24645833333333,NA,NA,NA,8.52708333333333,1738.95552083333,19.3486458333333,42.659375
2020-06-14,"4917390",6,166,0.49125,NA,10.0967708333333,109.177574647713,NA,NA,NA,19.006875,45.8447916666667
2020-06-14,"4917450",6,166,5.94895833333333,12.2333333333333,11.5638541666667,125.289928234429,NA,NA,NA,19.0322916666667,27.2002083333333
2020-06-14,"4917715",6,166,0.402916666666667,1.57057291666667,9.1834375,NA,NA,NA,NA,NA,NA
2020-06-15,"4917365",6,167,0.324895833333333,1.19583333333333,NA,NA,NA,8.53802083333333,1749.764375,19.71375,26.18375
2020-06-15,"4917390",6,167,0.436354166666667,NA,10.1954166666667,109.788059109049,NA,NA,NA,18.7896875,33.2451041666667
2020-06-15,"4917450",6,167,6.065625,12.7895833333333,11.4047916666667,123.485110105437,NA,NA,NA,19.0465625,28.4995833333333
2020-06-15,"4917715",6,167,0.347083333333333,1.55996323529412,9.34947916666667,NA,NA,NA,NA,NA,NA
2020-06-16,"4917365",6,168,0.5325,1.3703125,NA,NA,NA,8.52552083333333,1749.86552083333,19.27375,70.6697916666667
2020-06-16,"4917390",6,168,0.4425,NA,9.9825,108.098208987885,NA,NA,NA,19.0805208333333,69.0948958333333
