"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2016-10-03,"4917390",10,277,1.1,3.5,6.32,64.7981649921701,NA,8.51,2519,14.96,93.5
2016-10-03,"4917715",10,277,2.2,4,7.25,74.6889112919041,NA,8.57,2807,13.85,126.45
2016-10-04,"4917365",10,278,2.8,2.5,7.51,72.2679123993553,NA,8.67,2845,13.21,58.12
2016-10-04,"4917390",10,278,1.8,3.9,6.28,60.5952348112307,NA,8.55,2898,13.59,54.04
2016-10-04,"4917715",10,278,1.7,3.4,7.59,71.6418228172956,NA,8.56,2897,12.67,40.83
2016-10-05,"4917365",10,279,2.9,2.6,7.93,75.2964643156623,NA,8.69,2839,12.91,62.43
2016-10-05,"4917390",10,279,1.6,3.9,6.75,63.7422261447286,NA,8.55,2885,12.7,44.62
2016-10-05,"4917715",10,279,1.9,3.5,7.75,73.3193977573577,NA,8.59,2846,12.66,52.27
2016-10-06,"4917365",10,280,2.9,2.7,8.07,74.9440198805293,NA,8.67,2854,11.73,61.72
2016-10-06,"4917390",10,280,1.4,3.9,7,64.5514011299216,NA,8.52,2839,11.61,51.95
2016-10-06,"4917715",10,280,1.4,3.1,7.97,73.7358320591255,NA,8.46,2867,11.7,41.57
2016-10-07,"4917365",10,281,2.6,2.6,8.47,78.7620259337721,NA,8.7,2906.682,11.4,63.5
2016-10-07,"4917390",10,281,0.8,3.4,7.36,67.3980515947496,NA,8.56,2730,11.4,40.41
2016-10-07,"4917715",10,281,1.6,3.1,8.3,76.1303550854853,NA,8.58,2867,11.43,37.86
2016-10-08,"4917365",10,282,2.4,2.2,8.53,78.973334176508,NA,8.71,2984.328,11.77,45.07
2016-10-08,"4917390",10,282,0.7,2.7,7.21,67.3090347320219,NA,8.57,2796,12.16,39.36
2016-10-08,"4917715",10,282,1.4,2.9,8.36,77.0928162065921,NA,8.6,2884,11.65,29.72
2016-10-09,"4917365",10,283,2.4,2,8.61,82.1463982552889,NA,8.72,3039.974,12.51,44.97
2016-10-09,"4917390",10,283,0.4,2.4,7.13,67.4538459367691,NA,8.56,2733,12.79,27.42
2016-10-09,"4917715",10,283,0.8,2.3,8.68,80.7521307483683,NA,8.61,2904,12.05,24.42
2016-10-10,"4917365",10,284,2.1,1.6,8.66,82.8856161496115,NA,8.73,3095.043,13.11,45.42
2016-10-10,"4917390",10,284,0.4,2.3,7.9,75.986577210606,NA,8.63,2483,13.42,28.79
2016-10-10,"4917715",10,284,0.8,2.2,8.23,78.0738482483451,NA,8.56,2938,12.91,26.15
2016-10-11,"4917365",10,285,2.1,1.8,8.66,83.8980757771473,NA,8.73,3117.1,13.87,67.36
2016-10-11,"4917390",10,285,1.1,3.5,7.43,72.4663011961644,NA,8.58,2481,14.18,72.26
2016-10-11,"4917715",10,285,1,2.2,8.01,76.8536133082457,NA,8.54,2936,13.4,48.6
2016-10-12,"4917365",10,286,2.3,2,7.94,75.9755598874913,NA,8.69,3118,13.03,57.87
2016-10-12,"4917390",10,286,1.2,3.1,7.11,67.9103654041991,NA,8.54,2681,13.19,66.18
2016-10-12,"4917715",10,286,0.7,2.4,7.9,75.8153165707801,NA,8.5,2888.897,13.17,51.36
2016-10-13,"4917365",10,287,2.4,2.3,7.97,76.12455868797,NA,8.7,3132,12.81,41.32
