MonitoringLocationIdentifier,Date,Depth,Fraction,Result.Unit,Parameter,Result.Value,Year,Month,Monitoring.Location.ID,Monitoring.Location.Name,Provo,Monitoring.Location.Latitude,Monitoring.Location.Longitude
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Arsenic,23,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Barium,90,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Boron,385,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Calcium,72,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Chloride,240,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Chromium,10,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Fluoride,0.8,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Iron,15,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Magnesium,46,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Potassium,20,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Silica,25,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Sodium,191,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Sulfate,270,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,mg/l,Total dissolved solids,955,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Dissolved,ug/l,Zinc,25,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,N/A,mg/l,Dissolved oxygen (DO),9.5,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,N/A,deg C,"Temperature, water",21,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,N/A,NTU,Turbidity,52,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,N/A,None,pH,8.7,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Ammonia-nitrogen,0.5,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Bicarbonate,200,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,"Biochemical oxygen demand, standard conditions",10,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Calcium carbonate,164,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Carbon dioxide,2,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Chemical oxygen demand,39,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,#/100ml,Fecal Coliform,200,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,"Hardness, Ca, Mg",370,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,ug/l,Iron,720,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Kjeldahl nitrogen,0.2,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Nitrate,0.09,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Nitrite,0.55,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Organic carbon,8,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Orthophosphate,0.04,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Phosphate-phosphorus,0.1,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,umho/cm,Specific conductance,1500,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,MPN/100ml,Total Coliform,23,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1978-08-31,Surface,Total,mg/l,Total suspended solids,80,1978,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,N/A,N/A,m,"Depth, Secchi disk depth",2.4,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Calcium,44,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Chloride,270.9,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Magnesium,61,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Nitrate,0.01,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Nitrite,0.005,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Orthophosphate,0.0025,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Potassium,18,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Sodium,190,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Sulfate,250,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Dissolved,mg/l,Total dissolved solids,1010,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,N/A,mg/l,Dissolved oxygen (DO),17.7,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,N/A,deg C,"Temperature, water",26.7,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,N/A,NTU,Turbidity,61,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,N/A,None,pH,8.6,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,.alpha.-Endosulfan,0.007,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,.alpha.-Hexachlorocyclohexane,0.0015,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,.beta.-Endosulfan,0.002,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,.beta.-Hexachlorocyclohexane,0.002,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,.delta.-Hexachlorocyclohexane,0.0045,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,"2,4,5-T",0.05,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,"2,4-D",0.5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aldrin,0.002,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Ammonia-nitrogen,0.0025,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1016,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1221,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1232,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1242,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1248,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1254,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Aroclor 1260,0.0325,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Arsenic,10,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Barium,110,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Bicarbonate,202,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Cadmium,0.5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Calcium carbonate,166,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Carbon dioxide,5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Carbonate,0,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Chemical oxygen demand,50,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Chlordane,0.007,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Chlorophyll a,147.6,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Chlorthal-dimethyl,0.05,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Chromium,2.5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Copper,10,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Dieldrin,0.001,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Endosulfan sulfate,0.033,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Endrin,0.003,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Endrin aldehyde,0.0115,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Endrin ketone,0.05,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,#/100ml,Fecal Coliform,0,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,#/100ml,Fecal Streptococcus Group Bacteria,100,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,"Hardness, Ca, Mg",360.8,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Heptachlor,0.0015,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Heptachlor epoxide,0.0415,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Hydroxide,0,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Iron,440,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Kjeldahl nitrogen,0.1,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Lead,2.5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Lindane,0.002,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Manganese,27,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Mercury,0.1,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Methoxychlor,0.01,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Organic carbon,9.3,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Phosphate-phosphorus,0.352,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Selenium,2.5,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Silver,1,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Silvex,0.05,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,umho/cm,Specific conductance,1620,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,MPN/100ml,Total Coliform,50,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,mg/l,Total suspended solids,87,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Toxaphene,0.12,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,Zinc,10,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,"p,p'-DDD",0.0055,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,"p,p'-DDE",0.002,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1989-07-11,Surface,Total,ug/l,"p,p'-DDT",0.006,1989,7,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,N/A,N/A,m,"Depth, Secchi disk depth",0.13,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Calcium,46,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Chloride,361.9,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Magnesium,72,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Phosphate-phosphorus,0.034,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Potassium,23,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Sodium,260,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Sulfate,330,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Dissolved,mg/l,Total dissolved solids,1240,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,N/A,deg C,"Temperature, water",23.7,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,N/A,NTU,Turbidity,62,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Bicarbonate,194,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Calcium carbonate,159,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Carbon dioxide,8,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Carbonate,0,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Chemical oxygen demand,7,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,ug/l,Chlorophyll a,163.1,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Hydroxide,0,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Kjeldahl nitrogen,1.7,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
UTAHDWQ_WQX-4917300,1990-08-14,Surface,Total,mg/l,Nitrate,0.03,1990,8,4917300,UTAH LAKE 300 FT OFFSHORE FROM GENEVA STEEL,0,40.32078534,-111.7677084
