"SiteCode","SiteName","date","month","Turbidity.ntu","temp.C","windspeed.m.s","winddir.deg","winddir.deg.180","fetch","Latitude","Longitude","depth","rho","v","waveheight","waveperiod","wavelength","tau.wind"
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-24,5,9.58229166666667,18.1065625,2.65,237.36206263703,57.36206263703,19504.8007813,40.23717289,-111.7646472,3.1,998.572560512462,0.00000105107489473081,0.16002995134602,1.82216282348365,5.17939539679977,0.0244
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-25,5,11.524375,17.2042708333333,5.25833333333333,129.717735890613,309.717735890613,23160.3007813,40.23717289,-111.7646472,3.1,998.735949282426,0.00000107496438030981,0.316884988541684,2.82119993323746,11.8938386618266,0.2204
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-26,5,10.3169791666667,17.0519791666667,4.37916666666667,143.864196666683,323.864196666683,26104.5996094,40.23717289,-111.7646472,3.1,998.762629303465,0.00000107907966678733,0.289377646246702,2.55013883069391,9.93375888572591,0.1667
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-27,5,11.98078125,16.4347916666667,5.0375,145.080658289567,325.080658289567,26117.4003906,40.23717289,-111.7646472,3.1,998.868067083143,0.00000109601035457037,0.318531537735148,2.75786262089104,11.4330669140924,0.2156
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-28,5,10.2317708333333,16.7692708333333,2.34583333333333,181.536265419266,1.53626541926562,18084.5,40.23717289,-111.7646472,3.1,998.811462934845,0.00000108678421987178,0.132016062708756,1.65717236260577,4.28575279701656,0.0108
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-29,5,9.29916666666667,17.4080208333333,2.35833333333333,185.669877822006,5.66987782200576,16349.5996094,40.23717289,-111.7646472,3.1,998.699846810844,0.00000106949655765273,0.130477608658542,1.66421390238841,4.32221266995423,0.0109
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-30,5,10.8922916666667,18.2373958333333,2.525,191.332918680115,11.3329186801147,15908.2998047,40.23717289,-111.7646472,3.1,998.548120608452,0.00000104767950256069,0.143308776935015,1.7559468808966,4.81095225719186,0.0173
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-05-31,5,9.505,19.2502083333333,3.39166666666667,280.266812078775,100.266812078775,10436.5996094,40.23717289,-111.7646472,3.1,998.352611173982,0.00000102196338662319,0.180567602091019,2.17255183028333,7.32971455821247,0.0632
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-01,6,NA,19.540625,4.48333333333333,318.646112848358,138.646112848358,26537.5996094,40.23717289,-111.7646472,3.1,998.294509157365,0.00000101477089918936,0.295570020331947,2.58503104939649,10.1836425476025,0.1701
4917390,"UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR",2017-06-02,6,NA,20.0642708333333,2.90833333333333,146.824238034136,326.824238034136,25837,40.23717289,-111.7646472,3.1,998.187478548868,0.00000100200055595129,0.190933508462335,1.95228099324858,5.94023293663751,0.0415
